-0.27133
-0.249596
-0.26915
-0.265731
-0.247309
-0.240903
-0.245234
-0.230591
-0.236504
-0.270842
-0.245283
-0.244837
-0.25662
-0.227591
-0.23181
-0.243888
-0.245502
-0.2259
-0.230302
-0.260871
-0.242139
-0.236689
-0.22517
-0.272675
-0.232505
-0.236243
-0.234154
-0.268869
-0.247397
-0.274458
-0.256811
-0.227063
-0.262023
-0.22889
-0.246378
-0.23678
-0.239357
-0.21501
-0.253495
-0.222579
-0.190665
-0.219284
-0.207101
-0.229802
-0.157604
-0.145051
-0.165912
-0.106272
-0.0754041
-0.0199068
0.022124
0.0418662
0.0635805
0.0917519
0.122853
0.106329
0.150757
0.201686
0.156067
0.233934
0.178842
0.208077
0.227493
0.242073
0.233506
0.251998
0.259829
0.261423
0.26186
0.258731
0.240837
0.248997
0.237429
0.271809
0.260795
0.267796
0.253334
0.255719
0.273801
0.259528
0.248624
0.292722
0.228814
0.265566
0.243664
0.2396
0.238129
0.247047
0.239456
0.249234
0.264213
0.253032
0.244907
0.234641
0.288295
0.26585
0.245535
0.218111
0.270135
0.228854
